seq,robot_id,timestamp_ns,publish_time_ns,publish_dt_ms,x,y,yaw_rad,yaw_deg,v_linear,v_angular
725,go2_001,1471970000000,1776178094416572551,50.032,0.112189,-0.167274,1.035921,59.353893,0.000000,-0.003297
726,go2_001,1472010000000,1776178094466601573,50.029,0.112189,-0.167274,1.035665,59.339234,0.000000,-0.015144
727,go2_001,1472070000000,1776178094516541705,49.940,0.112189,-0.167274,1.035592,59.335058,0.000000,-0.008542
728,go2_001,1472110000000,1776178094566564576,50.023,0.112189,-0.167274,1.034928,59.296992,0.000000,-0.029751
729,go2_001,1472150000000,1776178094616624248,50.060,0.112189,-0.167274,1.035575,59.334105,0.000000,0.000337
730,go2_001,1472230000000,1776178094666545268,49.921,0.112189,-0.167274,1.036019,59.359541,0.000000,0.011240
731,go2_001,1472270000000,1776178094716593143,50.048,0.112189,-0.167274,1.035928,59.354321,0.000000,-0.007523
732,go2_001,1472330000000,1776178094766570579,49.977,0.112189,-0.167274,1.036306,59.375988,0.000000,-0.009585
733,go2_001,1472370000000,1776178094816569453,49.999,0.112189,-0.167274,1.036479,59.385860,0.000000,-0.002964
734,go2_001,1472410000000,1776178094866550921,49.981,0.112189,-0.167274,1.035813,59.347691,0.000000,-0.031620
735,go2_001,1472470000000,1776178094916571829,50.021,0.112189,-0.167274,1.035500,59.329757,0.000000,-0.020807
736,go2_001,1472530000000,1776178094966568805,49.997,0.112189,-0.167274,1.035308,59.318751,0.000000,-0.010207
737,go2_001,1472570000000,1776178095016574520,50.006,0.112189,-0.167274,1.035458,59.327400,0.000000,-0.008487
738,go2_001,1472630000000,1776178095066593703,50.019,0.112189,-0.167274,1.035276,59.316948,0.000000,-0.016098
739,go2_001,1472670000000,1776178095116570772,49.977,0.112189,-0.167274,1.035568,59.333659,0.000000,-0.004024
740,go2_001,1472710000000,1776178095166587190,50.016,0.112189,-0.167274,1.035857,59.350211,0.000000,-0.003752
741,go2_001,1472770000000,1776178095216574223,49.987,0.112189,-0.167274,1.035961,59.356214,0.000000,-0.002221
742,go2_001,1472810000000,1776178095266586915,50.013,0.112189,-0.167274,1.036465,59.385052,0.000000,0.009827
743,go2_001,1472870000000,1776178095316580860,49.994,0.112189,-0.167274,1.035414,59.324875,0.000000,-0.019156
744,go2_001,1472930000000,1776178095366535181,49.954,0.112189,-0.167274,1.035609,59.336033,0.000000,-0.021602
745,go2_001,1472970000000,1776178095416580244,50.045,0.112189,-0.167274,1.035701,59.341291,0.000000,-0.007142
746,go2_001,1473030000000,1776178095466475581,49.895,0.112189,-0.167274,1.035833,59.348841,0.000000,-0.000383
747,go2_001,1473070000000,1776178095516565611,50.090,0.112189,-0.167274,1.035816,59.347907,0.000000,0.000057
748,go2_001,1473110000000,1776178095566575685,50.010,0.112189,-0.167274,1.035812,59.347662,0.000000,-0.004294
749,go2_001,1473170000000,1776178095616555192,49.980,0.112189,-0.167274,1.035631,59.337275,0.000000,-0.016259
750,go2_001,1473230000000,1776178095666524675,49.969,0.112189,-0.167274,1.035872,59.351070,0.000000,-0.004092
751,go2_001,1473270000000,1776178095716576196,50.052,0.112189,-0.167274,1.035379,59.322866,0.000000,-0.021805
752,go2_001,1473330000000,1776178095766539075,49.963,0.112189,-0.167274,1.035441,59.326380,0.000000,-0.015303
753,go2_001,1473370000000,1776178095816573023,50.034,0.112189,-0.167274,1.035905,59.353010,-0.000000,0.001512
754,go2_001,1473410000000,1776178095866578703,50.006,0.112189,-0.167274,1.036072,59.362553,-0.000000,0.000666
755,go2_001,1473470000000,1776178095916536669,49.958,0.112189,-0.167274,1.036231,59.371678,-0.000000,0.004462
756,go2_001,1473510000000,1776178095966559518,50.023,0.112189,-0.167274,1.036058,59.361745,-0.000000,0.005032
757,go2_001,1473565000000,1776178096016588710,50.029,0.112189,-0.167274,1.035521,59.330999,-0.000000,-0.008356
758,go2_001,1473630000000,1776178096066517274,49.929,0.112189,-0.167274,1.035499,59.329723,-0.000000,-0.006271
759,go2_001,1473670000000,1776178096116576955,50.060,0.112189,-0.167274,1.035556,59.333005,-0.000000,-0.004588
760,go2_001,1473730000000,1776178096166456495,49.880,0.112189,-0.167274,1.035471,59.328113,-0.000000,-0.002775
761,go2_001,1473770000000,1776178096216601287,50.145,0.112189,-0.167274,1.035450,59.326899,-0.000000,-0.004118
762,go2_001,1473810000000,1776178096266579484,49.978,0.112189,-0.167274,1.036757,59.401822,-0.000000,0.034171
763,go2_001,1473870000000,1776178096316561277,49.982,0.112189,-0.167274,1.036993,59.415305,-0.000000,0.005759
764,go2_001,1473930000000,1776178096366563585,50.002,0.112189,-0.167274,1.036152,59.367117,-0.000000,-0.017178
765,go2_001,1473970000000,1776178096416641690,50.078,0.112189,-0.167274,1.035873,59.351175,-0.000000,-0.016926
766,go2_001,1474030000000,1776178096466509931,49.868,0.112189,-0.167274,1.035307,59.318697,-0.000000,-0.019382
767,go2_001,1474070000000,1776178096516587667,50.078,0.112189,-0.167274,1.035660,59.338934,-0.000000,-0.004299
768,go2_001,1474105000000,1776178096566576660,49.989,0.112189,-0.167274,1.036117,59.365107,-0.000000,0.003416
769,go2_001,1474165000000,1776178096616574809,49.998,0.112189,-0.167274,1.036292,59.375176,-0.000000,0.003325
770,go2_001,1474205000000,1776178096666562293,49.987,0.112189,-0.167274,1.036562,59.390644,-0.000000,0.013785
771,go2_001,1474265000000,1776178096716557207,49.995,0.112189,-0.167274,1.035931,59.354502,-0.000000,-0.007907
772,go2_001,1474325000000,1776178096766546344,49.989,0.112189,-0.167274,1.036062,59.361989,-0.000000,-0.003939
773,go2_001,1474365000000,1776178096816550976,50.005,0.112189,-0.167274,1.035867,59.350828,-0.000000,-0.008921
774,go2_001,1474425000000,1776178096866439020,49.888,0.112189,-0.167274,1.035880,59.351559,-0.000000,-0.005189
775,go2_001,1474465000000,1776178096916641792,50.203,0.112189,-0.167274,1.036249,59.372702,-0.000000,0.008757
776,go2_001,1474505000000,1776178096966546550,49.905,0.112189,-0.167274,1.036134,59.366089,-0.000000,-0.003599
777,go2_001,1474565000000,1776178097016548588,50.002,0.112189,-0.167274,1.036503,59.387256,-0.000000,0.012564
778,go2_001,1474625000000,1776178097066521046,49.972,0.112189,-0.167274,1.035677,59.339904,-0.000000,-0.014204
779,go2_001,1474665000000,1776178097116603868,50.083,0.112189,-0.167274,1.035929,59.354387,-0.000000,0.004903
780,go2_001,1474725000000,1776178097166548605,49.945,0.112189,-0.167274,1.036327,59.377164,-0.000000,0.013912
781,go2_001,1474765000000,1776178097216686779,50.138,0.112189,-0.167274,1.035879,59.351497,-0.000000,-0.015138
782,go2_001,1474800000000,1776178097266615267,49.928,0.112189,-0.167274,1.036282,59.374603,-0.000000,0.004433
783,go2_001,1474860000000,1776178097316587577,49.972,0.112189,-0.167274,1.036223,59.371202,-0.000000,-0.005877
784,go2_001,1474900000000,1776178097366579087,49.992,0.112189,-0.167274,1.036370,59.379644,-0.000000,0.005289
785,go2_001,1474960000000,1776178097416524606,49.946,0.112189,-0.167274,1.036429,59.382984,-0.000000,-0.002960
786,go2_001,1475000000000,1776178097466639926,50.115,0.112189,-0.167274,1.035570,59.333801,-0.000000,-0.030884
787,go2_001,1475060000000,1776178097516520129,49.880,0.112189,-0.167274,1.035332,59.320161,-0.000000,-0.005694
788,go2_001,1475100000000,1776178097566582196,50.062,0.112189,-0.167274,1.035653,59.338573,-0.000000,-0.000090
789,go2_001,1475160000000,1776178097616600660,50.018,0.112189,-0.167274,1.036338,59.377799,-0.000000,0.010350
790,go2_001,1475200000000,1776178097666622874,50.022,0.112189,-0.167274,1.036038,59.360598,-0.000000,-0.013202
791,go2_001,1475260000000,1776178097716590092,49.967,0.112189,-0.167274,1.035307,59.318747,-0.000000,-0.016317
792,go2_001,1475300000000,1776178097766580106,49.990,0.112189,-0.167274,1.035258,59.315939,-0.000000,-0.007511
793,go2_001,1475360000000,1776178097816549606,49.969,0.112189,-0.167274,1.035802,59.347063,-0.000000,-0.000003
794,go2_001,1475400000000,1776178097866567014,50.017,0.112189,-0.167274,1.036064,59.362122,-0.000000,-0.008356
795,go2_001,1475460000000,1776178097916576534,50.010,0.112189,-0.167274,1.036453,59.384369,-0.000000,-0.001851
796,go2_001,1475500000000,1776178097966589366,50.013,0.112189,-0.167274,1.036069,59.362356,-0.000000,-0.008953
797,go2_001,1475560000000,1776178098016572274,49.983,0.112189,-0.167274,1.035914,59.353509,-0.000000,-0.012188
798,go2_001,1475600000000,1776178098066618439,50.046,0.112189,-0.167274,1.035860,59.350406,-0.000000,-0.006629
799,go2_001,1475660000000,1776178098116488830,49.870,0.112189,-0.167274,1.035379,59.322862,-0.000000,-0.020774
800,go2_001,1475700000000,1776178098166574607,50.086,0.112189,-0.167274,1.035426,59.325513,-0.000000,-0.007574
801,go2_001,1475740000000,1776178098216590245,50.016,0.112189,-0.167274,1.035910,59.353277,-0.000000,0.014542
802,go2_001,1475800000000,1776178098266591217,50.001,0.112189,-0.167274,1.035889,59.352075,-0.000000,0.001039
803,go2_001,1475860000000,1776178098316538168,49.947,0.112189,-0.167274,1.035928,59.354319,-0.000000,-0.006754
804,go2_001,1475900000000,1776178098366571552,50.033,0.112189,-0.167274,1.035453,59.327098,-0.000000,-0.019458
805,go2_001,1475960000000,1776178098416575753,50.004,0.112189,-0.167274,1.035628,59.337112,-0.000000,-0.007994
806,go2_001,1476000000000,1776178098466581974,50.006,0.112189,-0.167274,1.035970,59.356692,-0.000000,0.000682
807,go2_001,1476060000000,1776178098516480956,49.899,0.112189,-0.167274,1.036288,59.374950,-0.000000,-0.001715
808,go2_001,1476100000000,1776178098566565362,50.084,0.112189,-0.167274,1.036520,59.388224,-0.000000,0.010155
809,go2_001,1476160000000,1776178098616574422,50.009,0.112189,-0.167274,1.036037,59.360560,-0.000000,-0.002589
810,go2_001,1476200000000,1776178098666575273,50.001,0.112189,-0.167274,1.035614,59.336332,-0.000000,-0.014941
811,go2_001,1476260000000,1776178098716577409,50.002,0.112189,-0.167274,1.035451,59.326985,-0.000000,-0.015797
812,go2_001,1476300000000,1776178098766696748,50.119,0.112189,-0.167274,1.035544,59.332286,-0.000000,-0.010183
813,go2_001,1476360000000,1776178098816490438,49.794,0.112189,-0.167274,1.035788,59.346256,-0.000000,0.001921
814,go2_001,1476400000000,1776178098866574524,50.084,0.112189,-0.167274,1.036308,59.376061,-0.000000,0.015377
815,go2_001,1476460000000,1776178098916637673,50.063,0.112189,-0.167274,1.035766,59.345028,-0.000000,-0.008484
816,go2_001,1476500000000,1776178098966571653,49.934,0.112189,-0.167274,1.035247,59.315278,-0.000000,-0.019995
817,go2_001,1476560000000,1776178099016549387,49.978,0.112189,-0.167274,1.035203,59.312767,-0.000000,-0.011050
818,go2_001,1476600000000,1776178099066543825,49.994,0.112189,-0.167274,1.035057,59.304399,-0.000000,-0.016255
819,go2_001,1476660000000,1776178099116514138,49.970,0.112189,-0.167274,1.035589,59.334864,-0.000000,-0.011173
820,go2_001,1476700000000,1776178099166577208,50.063,0.112189,-0.167274,1.036195,59.369620,-0.000000,-0.001877
821,go2_001,1476760000000,1776178099216714712,50.138,0.112189,-0.167274,1.036129,59.365802,-0.000000,-0.005043
822,go2_001,1476800000000,1776178099266572104,49.857,0.112189,-0.167274,1.036271,59.373959,-0.000000,0.003315
823,go2_001,1476860000000,1776178099316555731,49.984,0.112189,-0.167274,1.035906,59.353034,-0.000000,-0.009659
824,go2_001,1476900000000,1776178099366580323,50.025,0.112189,-0.167274,1.035493,59.329384,-0.000000,-0.020427
825,go2_001,1476960000000,1776178099416525627,49.945,0.112189,-0.167274,1.035891,59.352168,-0.000000,0.007237
826,go2_001,1477000000000,1776178099466595668,50.070,0.112189,-0.167274,1.035398,59.323939,-0.000000,-0.005403
827,go2_001,1477060000000,1776178099516517280,49.922,0.112189,-0.167274,1.035372,59.322438,-0.000000,0.005769
828,go2_001,1477100000000,1776178099566578302,50.061,0.112189,-0.167274,1.035125,59.308287,-0.000000,-0.006387
829,go2_001,1477160000000,1776178099616571017,49.993,0.112189,-0.167274,1.035618,59.336567,-0.000000,-0.002985
830,go2_001,1477200000000,1776178099666577964,50.007,0.112189,-0.167274,1.035961,59.356185,-0.000000,0.002564
831,go2_001,1477260000000,1776178099716579633,50.002,0.112189,-0.167274,1.036196,59.369642,-0.000000,-0.002109
832,go2_001,1477300000000,1776178099766552249,49.973,0.112189,-0.167274,1.036403,59.381503,-0.000000,0.006094
833,go2_001,1477360000000,1776178099816517602,49.965,0.112189,-0.167274,1.036574,59.391309,-0.000000,0.016903
834,go2_001,1477400000000,1776178099866567822,50.050,0.112189,-0.167274,1.036146,59.366786,-0.000000,-0.001614
835,go2_001,1477440000000,1776178099916576668,50.009,0.112189,-0.167274,1.035958,59.356027,0.000000,-0.007058
836,go2_001,1477500000000,1776178099966593848,50.017,0.112189,-0.167274,1.035383,59.323074,0.000000,-0.017134
837,go2_001,1477560000000,1776178100016556812,49.963,0.112189,-0.167274,1.034808,59.290128,0.000000,-0.019475
838,go2_001,1477600000000,1776178100066571074,50.014,0.112189,-0.167274,1.034850,59.292529,0.000000,-0.005633
839,go2_001,1477655000000,1776178100116539173,49.968,0.112189,-0.167274,1.035435,59.326044,0.000000,-0.001275
840,go2_001,1477700000000,1776178100166551226,50.012,0.112189,-0.167274,1.036224,59.371276,0.000000,0.007599
841,go2_001,1477760000000,1776178100216494489,49.943,0.112189,-0.167274,1.036416,59.382259,0.000000,-0.005676
842,go2_001,1477800000000,1776178100266557149,50.063,0.112189,-0.167274,1.036487,59.386336,0.000000,0.004005
843,go2_001,1477840000000,1776178100316552069,49.995,0.112189,-0.167274,1.036172,59.368293,0.000000,-0.007403
844,go2_001,1477900000000,1776178100366599451,50.047,0.112189,-0.167274,1.035444,59.326574,0.000000,-0.023182
845,go2_001,1477960000000,1776178100416584154,49.985,0.112189,-0.167274,1.035386,59.323242,0.000000,-0.007412
846,go2_001,1478000000000,1776178100466618579,50.034,0.112189,-0.167274,1.034915,59.296283,0.000000,-0.014748
847,go2_001,1478060000000,1776178100516511691,49.893,0.112189,-0.167274,1.034725,59.285379,0.000000,-0.012681
848,go2_001,1478100000000,1776178100566570475,50.059,0.112189,-0.167274,1.035358,59.321654,0.000000,0.008236
849,go2_001,1478140000000,1776178100616607160,50.037,0.112189,-0.167274,1.035596,59.335281,0.000000,0.001076
850,go2_001,1478200000000,1776178100666545884,49.939,0.112189,-0.167274,1.036525,59.388500,0.000000,0.009412
851,go2_001,1478255000000,1776178100716520633,49.975,0.112189,-0.167274,1.036496,59.386866,0.000000,0.003395
852,go2_001,1478300000000,1776178100766571732,50.051,0.112189,-0.167274,1.036177,59.368592,0.000000,-0.006747
853,go2_001,1478360000000,1776178100816505084,49.933,0.112189,-0.167274,1.035707,59.341655,0.000000,-0.010226
854,go2_001,1478400000000,1776178100866552362,50.047,0.112189,-0.167274,1.035574,59.334030,0.000000,-0.004444
855,go2_001,1478440000000,1776178100916602087,50.050,0.112189,-0.167274,1.035048,59.303901,0.000000,-0.025204
856,go2_001,1478500000000,1776178100966745312,50.143,0.112189,-0.167274,1.035598,59.335382,0.000000,-0.002271
857,go2_001,1478535000000,1776178101016630362,49.885,0.112189,-0.167274,1.035467,59.327908,0.000000,-0.004352
858,go2_001,1478615000000,1776178101066936165,50.306,0.112189,-0.167274,1.035301,59.318390,0.000000,-0.002320
859,go2_001,1478655000000,1776178101116813842,49.878,0.112189,-0.167274,1.035066,59.304899,0.000000,-0.007582
860,go2_001,1478695000000,1776178101166779556,49.966,0.112189,-0.167274,1.035528,59.331394,0.000000,-0.000319
861,go2_001,1478735000000,1776178101217240757,50.461,0.112189,-0.167274,1.035573,59.333958,0.000000,-0.006586
862,go2_001,1478795000000,1776178101266597326,49.357,0.112189,-0.167274,1.035917,59.353683,0.000000,0.002704
863,go2_001,1478855000000,1776178101316571282,49.974,0.112189,-0.167274,1.035658,59.338860,0.000000,-0.006072
864,go2_001,1478910000000,1776178101366531422,49.960,0.112189,-0.167274,1.035447,59.326740,0.000000,-0.011807
865,go2_001,1478950000000,1776178101416580892,50.049,0.112189,-0.167274,1.035385,59.323202,0.000000,-0.004052
866,go2_001,1479010000000,1776178101466450958,49.870,0.112189,-0.167274,1.035064,59.304784,0.000000,-0.020153
867,go2_001,1479050000000,1776178101516557156,50.106,0.112189,-0.167274,1.035439,59.326263,0.000000,0.002987
868,go2_001,1479090000000,1776178101566580265,50.023,0.112189,-0.167274,1.035268,59.316507,-0.000000,-0.002617
869,go2_001,1479130000000,1776178101616610736,50.030,0.112189,-0.167274,1.035599,59.335465,-0.000000,0.006905
870,go2_001,1479210000000,1776178101666568360,49.958,0.112189,-0.167274,1.036034,59.360385,-0.000000,0.002097
871,go2_001,1479250000000,1776178101716619289,50.051,0.112189,-0.167274,1.035597,59.335357,-0.000000,-0.020323
872,go2_001,1479310000000,1776178101766640626,50.021,0.112189,-0.167274,1.034695,59.283670,-0.000000,-0.027608
873,go2_001,1479350000000,1776178101816692211,50.052,0.112189,-0.167274,1.034732,59.285753,-0.000000,-0.006344
874,go2_001,1479405000000,1776178101866527395,49.835,0.112189,-0.167274,1.035297,59.318145,-0.000000,0.007669
875,go2_001,1479445000000,1776178101916574813,50.047,0.112189,-0.167274,1.035551,59.332719,-0.000000,0.002285
876,go2_001,1479505000000,1776178101966855879,50.281,0.112189,-0.167274,1.036067,59.362240,-0.000000,0.011846
877,go2_001,1479545000000,1776178102016619514,49.764,0.112189,-0.167274,1.035425,59.325501,-0.000000,-0.015955
878,go2_001,1479585000000,1776178102066576688,49.957,0.112189,-0.167274,1.035038,59.303290,-0.000000,-0.017073
879,go2_001,1479645000000,1776178102116611026,50.034,0.112189,-0.167274,1.035118,59.307872,-0.000000,0.000721
880,go2_001,1479705000000,1776178102166565159,49.954,0.112189,-0.167274,1.035112,59.307577,-0.000000,-0.006751
881,go2_001,1479745000000,1776178102216578771,50.014,0.112189,-0.167274,1.035356,59.321514,-0.000000,0.007641
882,go2_001,1479805000000,1776178102266678297,50.100,0.112189,-0.167274,1.035276,59.316938,-0.000000,-0.007053
883,go2_001,1479845000000,1776178102316609932,49.932,0.112189,-0.167274,1.035143,59.309336,-0.000000,-0.006279
884,go2_001,1479885000000,1776178102366591312,49.981,0.112189,-0.167274,1.035271,59.316643,-0.000000,-0.000927
885,go2_001,1479945000000,1776178102416584538,49.993,0.112189,-0.167274,1.035781,59.345886,-0.000000,0.014926
886,go2_001,1480005000000,1776178102466565731,49.981,0.112189,-0.167274,1.035404,59.324306,-0.000000,-0.007544
887,go2_001,1480045000000,1776178102516568372,50.003,0.112189,-0.167274,1.035366,59.322124,-0.000000,-0.002141
888,go2_001,1480105000000,1776178102566488781,49.920,0.112189,-0.167274,1.035135,59.308878,-0.000000,-0.006425
889,go2_001,1480145000000,1776178102616570729,50.082,0.112189,-0.167274,1.035135,59.308841,-0.000000,-0.005084
890,go2_001,1480185000000,1776178102666542161,49.971,0.112189,-0.167274,1.035220,59.313713,-0.000000,-0.006914
891,go2_001,1480245000000,1776178102716804909,50.263,0.112189,-0.167274,1.035480,59.328645,-0.000000,0.004453
892,go2_001,1480285000000,1776178102766568154,49.763,0.112189,-0.167274,1.035484,59.328844,-0.000000,0.015051
893,go2_001,1480345000000,1776178102816562453,49.994,0.112189,-0.167274,1.034470,59.270742,-0.000000,-0.027270
894,go2_001,1480405000000,1776178102866558657,49.996,0.112189,-0.167274,1.035189,59.311980,-0.000000,-0.000022
895,go2_001,1480445000000,1776178102916574446,50.016,0.112189,-0.167274,1.035822,59.348243,-0.000000,0.017966
896,go2_001,1480505000000,1776178102966447475,49.873,0.112189,-0.167274,1.035445,59.326643,-0.000000,-0.007020
897,go2_001,1480545000000,1776178103016758914,50.311,0.112189,-0.167274,1.035120,59.308009,-0.000000,-0.012199
898,go2_001,1480585000000,1776178103066676159,49.917,0.112189,-0.167274,1.034956,59.298585,-0.000000,-0.012427
899,go2_001,1480645000000,1776178103116506385,49.830,0.112189,-0.167274,1.035048,59.303857,-0.000000,-0.011590
900,go2_001,1480685000000,1776178103166561658,50.055,0.112189,-0.167274,1.035243,59.315034,-0.000000,0.006866
901,go2_001,1480745000000,1776178103216551672,49.990,0.112189,-0.167274,1.034983,59.300134,-0.000000,-0.004855
902,go2_001,1480805000000,1776178103266536233,49.985,0.112189,-0.167274,1.035350,59.321181,-0.000000,0.005152
903,go2_001,1480845000000,1776178103316567271,50.031,0.112189,-0.167274,1.035277,59.316994,-0.000000,-0.007146
904,go2_001,1480885000000,1776178103366585651,50.018,0.112189,-0.167274,1.035334,59.320260,-0.000000,-0.003042
905,go2_001,1480945000000,1776178103416616078,50.030,0.112189,-0.167274,1.035230,59.314304,-0.000000,-0.007577
906,go2_001,1480985000000,1776178103466548104,49.932,0.112189,-0.167274,1.035000,59.301104,-0.000000,-0.014532
907,go2_001,1481045000000,1776178103516577818,50.030,0.112189,-0.167274,1.035071,59.305193,-0.000000,-0.007328
908,go2_001,1481105000000,1776178103566523145,49.945,0.112189,-0.167274,1.035152,59.309834,-0.000000,-0.007981
909,go2_001,1481145000000,1776178103616594531,50.071,0.112189,-0.167274,1.034927,59.296950,-0.000000,-0.013191
910,go2_001,1481205000000,1776178103666502425,49.908,0.112189,-0.167274,1.034940,59.297679,-0.000000,-0.003516
911,go2_001,1481245000000,1776178103716541827,50.039,0.112189,-0.167274,1.034940,59.297685,-0.000000,-0.005404
912,go2_001,1481285000000,1776178103766568555,50.027,0.112189,-0.167274,1.035459,59.327454,-0.000000,0.007499
913,go2_001,1481345000000,1776178103816550535,49.982,0.112189,-0.167274,1.035447,59.326730,-0.000000,-0.005052
914,go2_001,1481385000000,1776178103866577512,50.027,0.112189,-0.167274,1.034957,59.298668,-0.000000,-0.021671
915,go2_001,1481445000000,1776178103916552783,49.975,0.112189,-0.167274,1.034892,59.294960,-0.000000,-0.012588
916,go2_001,1481505000000,1776178103966536538,49.984,0.112189,-0.167274,1.035061,59.304653,-0.000000,-0.000153
917,go2_001,1481545000000,1776178104016547064,50.011,0.112189,-0.167274,1.034718,59.284948,-0.000000,-0.011188
918,go2_001,1481605000000,1776178104066755382,50.208,0.112189,-0.167274,1.035140,59.309154,-0.000000,-0.005585
919,go2_001,1481645000000,1776178104116561752,49.806,0.112189,-0.167274,1.035424,59.325447,-0.000000,0.000318
920,go2_001,1481685000000,1776178104166571670,50.010,0.112189,-0.167274,1.035434,59.325985,-0.000000,-0.001948
921,go2_001,1481745000000,1776178104216553251,49.982,0.112189,-0.167274,1.034935,59.297394,-0.000000,-0.014855
922,go2_001,1481785000000,1776178104266548724,49.995,0.112189,-0.167274,1.035022,59.302398,-0.000000,-0.006132
923,go2_001,1481845000000,1776178104316549408,50.001,0.112189,-0.167274,1.034493,59.272063,-0.000000,-0.024935
924,go2_001,1481905000000,1776178104366555388,50.006,0.112189,-0.167274,1.034256,59.258517,-0.000000,-0.025294
925,go2_001,1481945000000,1776178104416565514,50.010,0.112189,-0.167274,1.034878,59.294161,-0.000000,0.006109
926,go2_001,1481985000000,1776178104466565943,50.000,0.112189,-0.167274,1.035027,59.302696,-0.000000,-0.000358
927,go2_001,1482045000000,1776178104516608568,50.043,0.112189,-0.167274,1.035853,59.350001,-0.000000,0.016095
928,go2_001,1482085000000,1776178104566613995,50.005,0.112189,-0.167274,1.035750,59.344121,-0.000000,0.008359
929,go2_001,1482145000000,1776178104616574862,49.961,0.112189,-0.167274,1.035206,59.312911,-0.000000,-0.009706
930,go2_001,1482185000000,1776178104666693957,50.119,0.112189,-0.167274,1.035034,59.303055,-0.000000,-0.010026
931,go2_001,1482245000000,1776178104716596856,49.903,0.112189,-0.167274,1.035184,59.311689,-0.000000,0.005331
932,go2_001,1482285000000,1776178104766569686,49.973,0.112189,-0.167274,1.035028,59.302726,-0.000000,0.000167
933,go2_001,1482345000000,1776178104816582871,50.013,0.112189,-0.167274,1.034665,59.281935,-0.000000,-0.019466
934,go2_001,1482385000000,1776178104866554164,49.971,0.112189,-0.167274,1.034796,59.289421,-0.000000,-0.003057
935,go2_001,1482445000000,1776178104916532889,49.979,0.112189,-0.167274,1.034890,59.294841,-0.000000,-0.000343
936,go2_001,1482485000000,1776178104966519105,49.986,0.112189,-0.167274,1.035344,59.320858,-0.000000,0.004705
937,go2_001,1482545000000,1776178105016651861,50.133,0.112189,-0.167274,1.035652,59.338480,-0.000000,0.010863
938,go2_001,1482605000000,1776178105066448525,49.797,0.112189,-0.167274,1.034841,59.292013,-0.000000,-0.018209
939,go2_001,1482645000000,1776178105116600038,50.152,0.112189,-0.167274,1.034792,59.289241,-0.000000,-0.010737
940,go2_001,1482685000000,1776178105166588534,49.988,0.112189,-0.167274,1.034823,59.290984,-0.000000,-0.002838
941,go2_001,1482725000000,1776178105216547556,49.959,0.112189,-0.167274,1.034713,59.284695,-0.000000,-0.012075
942,go2_001,1482785000000,1776178105266544961,49.997,0.112189,-0.167274,1.034916,59.296328,-0.000000,-0.007508
943,go2_001,1482845000000,1776178105316546760,50.002,0.112189,-0.167274,1.034811,59.290286,-0.000000,-0.019496
944,go2_001,1482885000000,1776178105366585742,50.039,0.112189,-0.167274,1.034587,59.277472,-0.000000,-0.013221
945,go2_001,1482945000000,1776178105416604888,50.019,0.112189,-0.167275,1.034737,59.286084,-0.000002,-0.001311
946,go2_001,1482985000000,1776178105466601361,49.996,0.112189,-0.167275,1.035082,59.305851,-0.000002,0.004438
947,go2_001,1483045000000,1776178105516561295,49.960,0.112189,-0.167275,1.035717,59.342204,-0.000002,0.007649
948,go2_001,1483085000000,1776178105566645966,50.085,0.112189,-0.167275,1.035323,59.319617,-0.000002,-0.017237
949,go2_001,1483145000000,1776178105616565184,49.919,0.112189,-0.167275,1.035153,59.309880,-0.000002,-0.012637
950,go2_001,1483185000000,1776178105666559140,49.994,0.112189,-0.167275,1.034764,59.287607,-0.000001,-0.017532
951,go2_001,1483245000000,1776178105716458148,49.899,0.112189,-0.167275,1.035369,59.322247,-0.000001,0.004274
952,go2_001,1483305000000,1776178105766488057,50.030,0.112189,-0.167275,1.034125,59.251007,-0.000001,-0.040230
953,go2_001,1483345000000,1776178105816598178,50.110,0.112189,-0.167275,1.033998,59.243733,-0.000001,-0.030061
954,go2_001,1483385000000,1776178105866572484,49.974,0.112189,-0.167275,1.034255,59.258419,-0.000001,-0.008808
955,go2_001,1483445000000,1776178105916587856,50.015,0.112189,-0.167275,1.034798,59.289565,-0.000001,-0.002261
956,go2_001,1483485000000,1776178105966570048,49.982,0.112189,-0.167275,1.035414,59.324837,-0.000001,0.004434
957,go2_001,1483545000000,1776178106016642969,50.073,0.112189,-0.167275,1.036000,59.358422,-0.000001,-0.000089
958,go2_001,1483585000000,1776178106066595664,49.953,0.112189,-0.167275,1.035627,59.337061,-0.000001,-0.010140
959,go2_001,1483645000000,1776178106116504209,49.909,0.112189,-0.167275,1.035455,59.327206,-0.000001,0.005089
960,go2_001,1483705000000,1776178106166441177,49.937,0.112189,-0.167275,1.034501,59.272549,-0.000000,-0.017596
961,go2_001,1483745000000,1776178106216577038,50.136,0.112189,-0.167275,1.034801,59.289722,-0.000000,-0.004083
962,go2_001,1483785000000,1776178106266596758,50.020,0.112189,-0.167275,1.034408,59.267239,-0.000000,-0.019708
963,go2_001,1483845000000,1776178106316540910,49.944,0.112189,-0.167275,1.034635,59.280192,-0.000000,-0.003285
964,go2_001,1483885000000,1776178106366600113,50.059,0.112189,-0.167275,1.034907,59.295815,-0.000000,0.005484
965,go2_001,1483945000000,1776178106416564360,49.964,0.112189,-0.167275,1.035360,59.321759,-0.000000,0.005897
966,go2_001,1483985000000,1776178106466571875,50.008,0.112189,-0.167275,1.035240,59.314895,-0.000000,-0.008105
